Distrito;Sitio;IDEM;X crtm;Y crtm;Nombre común;Especie;Clasificación;DAP;H;Estado Fitosanitario;Inclinación del fuste;Cercanía al tendido eléctrico (m);Afectación de Aceras;Prodecencia;Riesgo General
La Asunción;Parques;14255;480897.1585;1103758.332;;Psychotria horizontalis;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14256;480896.5855;1103752.798;Zorrillo;Cestrum sp. 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14257;480898.0636;1103751.157;Zorrillo;Cestrum sp. 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14258;480898.0636;1103751.157;Zorrillo;Cestrum sp. 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14259;480898.0636;1103751.157;Zorrillo;Cestrum sp. 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14260;480898.0636;1103751.157;Zorrillo;Cestrum sp. 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14261;480898.0636;1103751.157;Zorrillo;Cestrum sp. 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14262;480898.0636;1103751.157;Zorrillo;Cestrum sp. 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14263;480898.0636;1103751.157;Zorrillo;Cestrum sp. 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14264;480898.0636;1103751.157;Zorrillo;Cestrum sp. 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14265;480898.0636;1103751.157;Zorrillo;Cestrum sp. 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14266;480898.0636;1103751.157;Zorrillo;Cestrum sp. 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14267;480898.0636;1103751.157;Zorrillo;Cestrum sp. 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14268;480898.0636;1103751.157;Zorrillo;Cestrum sp. 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14269;480898.0636;1103751.157;Zorrillo;Cestrum sp. 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14270;480898.0636;1103751.157;Zorrillo;Cestrum sp. 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14273;480895.6354;1103745.252;Zorrillo;Cestrum sp. 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14277;480913.6306;1103750.898;Ardisia;Ardisia crenata;Arbusto;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Parques;14279;480919.6488;1103747.372;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14283;480915.3097;1103745.938;NI;Indentificar B;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14286;480912.9383;1103743.853;Solanaceae 2;Solanaceae 2;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14287;480906.9814;1103740.899;Tuete;Vernonia patens;Arbusto;9.999;2;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14289;480902.0298;1103744.063;Tuete;Vernonia patens;Arbusto;9.999;2;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14295;480903.3117;1103734.255;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14296;480908.6967;1103733.705;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14297;480911.8214;1103733.925;NI;NI;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14298;480916.2345;1103738.539;Jorco;Garcinia intermedia;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14299;480917.6677;1103739.197;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14300;480919.7187;1103740.633;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14301;480923.2121;1103743.579;Ardisia;Ardisia crenata;Arbusto;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Parques;14303;480927.6597;1103743.03;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14304;480924.0376;1103741.437;Júpiter;Lagerstroemia indica;Arbusto;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Parques;14306;480925.2769;1103738.025;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14307;480918.8252;1103736.555;Malpighiaceae 1;Malpighiaceae 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14308;480915.0008;1103733.934;Cinco negritos;Lantana camara;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14310;480920.3108;1103732.419;Tuete;Vernonia patens;Arbusto;9.999;2;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14311;480923.3901;1103733.864;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14312;480924.8601;1103733.548;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14313;480925.3279;1103730.878;NI;NI;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14314;480927.0651;1103731.897;NI;NI;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14315;480929.7385;1103730.801;NI;NI;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14316;480929.582;1103729.217;NI;NI;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14317;480924.2699;1103728.626;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14318;480919.5555;1103728.489;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14321;480945.8556;1103728.039;Tuete;Vernonia patens;Arbusto;9.999;2.5;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14323;480950.8984;1103723.161;Tuete;Vernonia patens;Arbusto;9.999;2.2;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14328;480936.7023;1103726.163;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14329;480935.1859;1103725.867;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14330;480933.6421;1103725.701;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14331;480931.013;1103725.554;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14332;480924.3591;1103723.239;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14333;480923.2662;1103725.493;Tuete;Vernonia patens;Arbusto;9.999;2.1;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14334;480920.0592;1103725.253;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14335;480917.5697;1103725.839;Tuete;Vernonia patens;Arbusto;9.999;2.2;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14336;480914.5269;1103724.95;Tuete;Vernonia patens;Arbusto;9.999;2.1;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14339;480908.3877;1103723.544;Tuete;Vernonia patens;Arbusto;9.999;2.7;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14340;480908.6172;1103722.164;Tuete;Vernonia patens;Arbusto;9.999;2.7;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14341;480909.3876;1103719.428;Tuete;Vernonia patens;Arbusto;9.999;2.7;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14342;480910.5538;1103719.001;Tuete;Vernonia patens;Arbusto;9.999;2.7;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14343;480912.8888;1103720.557;NI;NI;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14344;480920.7468;1103721.527;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14345;480926.7937;1103722.423;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14346;480926.7937;1103722.423;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14347;480926.7937;1103722.423;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14348;480926.7937;1103722.423;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14349;480928.88;1103722.403;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14351;480940.2455;1103719.551;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14352;480942.2483;1103719.115;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14353;480939.9698;1103718.606;Tuete;Vernonia patens;Arbusto;9.999;2.3;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14356;480946.3184;1103715.766;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14357;480950.1687;1103715.606;Malpighiaceae 1;Malpighiaceae 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14358;480953.8424;1103713.203;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14359;480953.6198;1103708.893;NI;Intentificar O;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14361;480953.7017;1103706.213;NI;NI;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14363;480958.2782;1103706.86;NI;Intentificar O;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14366;480965.4185;1103706.43;Júpiter;Lagerstroemia indica;Arbusto;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Parques;14367;480967.4757;1103705.186;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14368;480967.6956;1103704.407;Tuete;Vernonia patens;Arbusto;9.999;2.1;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14371;480963.0977;1103698.486;Malpighiaceae 1;Malpighiaceae 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14372;480962.7961;1103700.378;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14373;480962.2915;1103701.88;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14374;480959.9449;1103696.958;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14375;480958.8796;1103697.646;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14376;480959.2112;1103698.516;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14378;480956.657;1103699.074;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14379;480956.3533;1103699.027;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14380;480954.7462;1103701.494;Tuete;Vernonia patens;Arbusto;9.999;2;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14381;480953.2848;1103701.616;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14383;480951.1988;1103700.06;Tuete;Vernonia patens;Arbusto;9.999;2.3;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14385;480948.1494;1103703.463;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14386;480948.1494;1103703.463;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14387;480948.1494;1103703.463;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14388;480945.5571;1103702.5;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14389;480946.3862;1103705.04;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14391;480945.9559;1103708.211;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14392;480945.9559;1103708.211;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14393;480945.9559;1103708.211;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14394;480945.9559;1103708.211;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14398;480942.7014;1103707.267;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14400;480940.4786;1103708.232;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14401;480939.946;1103708.733;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14402;480939.0005;1103709.994;Tuete;Vernonia patens;Arbusto;9.999;2.4;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14403;480936.205;1103708.244;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14404;480939.1089;1103707.649;Tuete;Vernonia patens;Arbusto;9.999;2;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14405;480939.4485;1103707.13;Tuete;Vernonia patens;Arbusto;9.999;2;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14406;480937.4025;1103712.915;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14407;480934.4434;1103712.834;Saragundí;Senna reticulata;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14408;480929.3447;1103715.858;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14409;480926.791;1103717.325;Tuete;Vernonia patens;Arbusto;9.999;2.2;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14410;480924.0627;1103718.234;Tuete;Vernonia patens;Arbusto;9.999;2;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14411;480922.3717;1103719.496;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14412;480919.0823;1103718.839;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14413;480919.0823;1103718.839;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14414;480919.0823;1103718.839;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14417;480922.3219;1103712.459;Malpighiaceae 1;Malpighiaceae 1;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14419;480912.4618;1103711.333;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14420;480915.5932;1103707.42;NI;NI;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14422;480923.4952;1103706.563;NI;NI;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14423;480919.5807;1103705.629;NI;NI;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14424;480926.869;1103709.203;Ardisia;Ardisia crenata;Arbusto;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Parques;14425;480927.3019;1103711.122;Ardisia;Ardisia crenata;Arbusto;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Parques;14427;480921.5163;1103700.39;NI;NI;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14429;480913.9449;1103700.264;Tuete;Vernonia patens;Arbusto;9.999;2.7;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14430;480917.1407;1103698.131;Tuete;Vernonia patens;Arbusto;9.999;2.5;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14431;480917.5444;1103696.527;Tuete;Vernonia patens;Arbusto;9.999;2.5;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14439;480929.7139;1103684.061;Acerola;Malpighia glabra;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14440;480927.5496;1103692.156;NI;NI;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14441;480926.0152;1103693.028;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14442;480923.9778;1103696.467;NI;NI;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14446;480928.54;1103705.42;Tuete;Vernonia patens;Arbusto;9.999;2;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14447;480929.6701;1103704.937;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14454;480932.2873;1103684.476;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14455;480936.1643;1103682.945;Tuete;Vernonia patens;Arbusto;9.999;2.1;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14456;480944.0965;1103685.212;Tuete;Vernonia patens;Arbusto;9.999;2.2;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14457;480939.5294;1103685.78;Tuete;Vernonia patens;Arbusto;9.999;2;A;A;NA;NA;Nativo;ALTO
La Asunción;Parques;14468;480942.7162;1103699.814;NI;NI;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14478;480948.1684;1103687.389;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14483;480951.7466;1103676.513;Itaho;Yucca guatemalensis;Arbusto;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Parques;14484;480953.2358;1103677.143;Itaho;Yucca guatemalensis;Arbusto;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Parques;14490;481018.5834;1103994.361;Pitanga;Eugenia uniflora;Arbusto;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Parques;14491;481014.1522;1103990.701;NI;NI;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14497;481018.3511;1103971.556;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14499;480986.8483;1103951.892;NI;NI;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14509;481016.173;1103955.622;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14511;481014.5213;1103958.589;NI;NI;NI;9.999;1.999;NR;NR;NR;NR;NI;ALTO
La Asunción;Parques;14517;481013.1632;1103963.308;Salvia virgen;Buddleja americana;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14519;481014.2477;1103963.697;Salvia virgen;Buddleja americana;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14523;481019.0269;1103964.195;Pitanga;Eugenia uniflora;Arbusto;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Parques;14527;481022.0152;1103967.725;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Asunción;Parques;14529;481021.4101;1103969.969;Tuete;Vernonia patens;Arbusto;9.999;1.999;NR;NR;NR;NR;Nativo;ALTO
La Ribera;Aceras;1104;479957.904;1104972.802;Dracaena;Dracaena spp.;Hierba;9.999;2.5;A;A;NA;A;Exótico;ALTO
La Ribera;Aceras;1106;479959.6493;1104970.771;Dracaena;Dracaena spp.;Hierba;9.999;2.3;A;A;NA;A;Exótico;ALTO
La Ribera;Aceras;1215;479180.5135;1104871.057;Veranera;Bougainvillea glabra;Enredadera;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;1242;479139.3474;1104953.89;Dracaena;Dracaena spp.;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;1256;479129.3748;1104966.327;Banano/Plátano/Guineo;Musa spp.;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;1257;479130.5785;1104966.233;Banano/Plátano/Guineo;Musa spp.;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;1262;479150.8989;1104922.782;Banano/Plátano/Guineo;Musa spp.;Hierba;9.999;2;A;A;4;A;Exótico;ALTO
La Ribera;Aceras;1263;479153.4433;1104920.621;Caña india;Cordyline fruticosa;Hierba;9.999;2.5;A;A;2;A;Exótico;ALTO
La Ribera;Aceras;1277;479172.5315;1104877.41;Banano/Plátano/Guineo;Musa spp.;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;1280;479178.3183;1104872.457;Tuna/nopal;Opuntia sp.;Cacto;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;1281;479178.2249;1104870.047;Banano/Plátano/Guineo;Musa spp.;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Ribera;Aceras;1346;478832.4023;1104469.777;Caña india;Cordyline fruticosa;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2561;479250.4514;1103333.941;Caña india;Cordyline fruticosa;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2566;479177.1006;1103336.431;Veranera;Bougainvillea glabra;Enredadera;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2567;479169.7945;1103334.582;Veranera;Bougainvillea glabra;Enredadera;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2568;479160.8713;1103334.716;Veranera;Bougainvillea glabra;Enredadera;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2569;479151.5623;1103335.185;Veranera;Bougainvillea glabra;Enredadera;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2574;479142.6554;1103331.259;Aralias;Polyscias spp.;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2612;479117.574;1103135.331;Agave;Agave sp. 1;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2614;479118.2627;1103133.746;Caña india;Cordyline fruticosa;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2716;478669.4149;1102903.357;Veranera;Bougainvillea glabra;Enredadera;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2748;478607.3534;1102804.777;Dracaena;Dracaena spp.;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2750;478608.6691;1102808.493;Dracaena;Dracaena spp.;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2754;478602.0225;1102819.158;Dracaena;Dracaena spp.;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2755;478601.3335;1102820.252;Petunia mexicana;Ruellia brittoniana;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2756;478600.8474;1102821.282;Petunia mexicana;Ruellia brittoniana;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2757;478600.9677;1102822.663;Petunia mexicana;Ruellia brittoniana;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2758;478600.444;1102823.265;Petunia mexicana;Ruellia brittoniana;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2760;478600.444;1102823.265;Dracaena;Dracaena spp.;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2762;478600.125;1102827.058;Petunia mexicana;Ruellia brittoniana;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2764;478600.3723;1102826.279;Dracaena;Dracaena spp.;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2766;478599.8503;1102829.819;Petunia mexicana;Ruellia brittoniana;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2767;478595.9894;1102841.865;Dracaena;Dracaena spp.;Hierba;9.999;2.2;A;A;NA;A;Exótico;ALTO
San Antonio;Aceras;2817;478471.5237;1102702.562;Agave;Agave americana;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2818;478477.4695;1102702.827;Agave;Agave americana;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2825;478456.9755;1102748.235;Veranera;Bougainvillea glabra;Enredadera;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2835;478422.0789;1102897.838;Dracaena;Dracaena spp.;Hierba;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
San Antonio;Aceras;2865;478575.3692;1102954.027;Mano de tigre;Philodendron spp.;Enredadera;9.999;2.5;A;A;3;A;NI;ALTO
